S,E,I,R,NI,B,time,obs,Rt
49990.0,0.0,10.0,0.0,0.0,0.7611189119685327,0,0.0,4.566713471811196
49982.0,8.0,10.0,0.0,0.0,0.7534393519760346,1,0.0,4.520636111856208
49973.0,14.0,13.0,0.0,3.0,0.7426571250684216,2,3.0,4.4559427504105305
49964.0,16.0,18.0,2.0,7.0,0.7289279430514432,3,7.0,4.37356765830866
49952.0,19.0,26.0,3.0,9.0,0.7124540575685642,4,9.0,4.274724345411386
49938.0,28.0,26.0,8.0,5.0,0.6934781501769308,5,5.0,4.160868901061585
49926.0,29.0,31.0,14.0,11.0,0.6722761110544232,6,11.0,4.033656666326539
49912.0,31.0,40.0,17.0,12.0,0.6491490456824792,7,12.0,3.8948942740948755
49880.0,54.0,46.0,20.0,9.0,0.6244148723313859,8,9.0,3.746489233988316
49850.0,66.0,57.0,27.0,18.0,0.5983998736248314,9,18.0,3.5903992417489885
49819.0,73.0,67.0,41.0,24.0,0.5714305442398457,10,24.0,3.4285832654390744
49784.0,80.0,87.0,49.0,28.0,0.543826036924331,11,28.0,3.262956221545986
49741.0,94.0,99.0,66.0,29.0,0.5158914547574406,12,29.0,3.0953487285446437
49686.0,104.0,119.0,91.0,45.0,0.4879121739631268,13,45.0,2.927473043778761
49631.0,118.0,140.0,111.0,41.0,0.4601493138676736,14,41.0,2.7608958832060417
49568.0,135.0,169.0,128.0,46.0,0.43283640375748206,15,46.0,2.5970184225448927
49496.0,155.0,198.0,151.0,52.0,0.4061772347620845,16,52.0,2.437063408572507
49420.0,159.0,236.0,185.0,72.0,0.3803448318183711,17,72.0,2.2820689909102265
49340.0,178.0,258.0,224.0,61.0,0.35548143851105246,18,61.0,2.132888631066315
49254.0,193.0,284.0,269.0,71.0,0.33169937724027115,19,71.0,1.990196263441627
49169.0,215.0,296.0,320.0,63.0,0.30908262880036946,20,63.0,1.854495772802217
49069.0,238.0,336.0,357.0,77.0,0.28768896824794954,21,77.0,1.7261338094876972
48988.0,234.0,368.0,410.0,85.0,0.26755249642223494,22,85.0,1.6053149785334098
48904.0,214.0,419.0,463.0,104.0,0.248686416772392,23,104.0,1.492118500634352
48789.0,249.0,418.0,544.0,80.0,0.2310859231776711,24,80.0,1.3865155390660266
48700.0,220.0,474.0,606.0,118.0,0.21473108416593187,25,118.0,1.2883865049955914
48601.0,240.0,464.0,695.0,79.0,0.19958963046490436,26,79.0,1.1975377827894262
48530.0,223.0,473.0,774.0,88.0,0.18561957455682565,27,88.0,1.113717447340954
48440.0,227.0,496.0,837.0,86.0,0.17277161158535057,28,86.0,1.0366296695121036
48350.0,220.0,517.0,913.0,97.0,0.16099126967065408,29,97.0,0.9659476180239245
48271.0,220.0,518.0,991.0,79.0,0.15022079384664191,30,79.0,0.9013247630798515
48202.0,198.0,520.0,1080.0,91.0,0.140400761160802,31,91.0,0.842404566964812
