S,E,I,R,NI,B,time,obs,Rt
47219.0,22.0,94.0,2665.0,6.0,0.08889392349701508,61,6.0,0.5333635409820905
47218.0,15.0,89.0,2678.0,8.0,0.09276117451351754,62,8.0,0.5565670470811053
47206.0,21.0,79.0,2694.0,6.0,0.09704932652722245,63,6.0,0.5822959591633348
47193.0,26.0,71.0,2710.0,8.0,0.10177755547818787,64,8.0,0.6106653328691273
47187.0,20.0,71.0,2722.0,12.0,0.10696491815061353,65,12.0,0.6417895089036812
47177.0,21.0,75.0,2727.0,9.0,0.11262978158187102,66,9.0,0.6757786894912262
47163.0,28.0,61.0,2748.0,7.0,0.11878915773016957,67,7.0,0.7127349463810174
47155.0,23.0,63.0,2759.0,13.0,0.12545793938637204,68,13.0,0.7527476363182323
47149.0,24.0,59.0,2768.0,5.0,0.1326480368700539,69,5.0,0.7958882212203233
47138.0,24.0,63.0,2775.0,11.0,0.14036741965857075,70,11.0,0.8422045179514245
47132.0,20.0,64.0,2784.0,10.0,0.14861907279389042,71,10.0,0.8917144367633425
47126.0,17.0,59.0,2798.0,9.0,0.15739988465511026,72,9.0,0.9443993079306616
47114.0,23.0,52.0,2811.0,6.0,0.16669949033930784,73,6.0,1.0001969420358472
47109.0,15.0,52.0,2824.0,13.0,0.17649910320859338,74,13.0,1.0589946192515605
47101.0,18.0,46.0,2835.0,5.0,0.1867703757554445,75,5.0,1.1206222545326672
47096.0,12.0,50.0,2842.0,11.0,0.19747433929345398,76,11.0,1.184846035760724
47086.0,18.0,48.0,2848.0,4.0,0.2085604794481158,77,4.0,1.2513628766886948
47078.0,20.0,51.0,2851.0,6.0,0.219966010245995,78,6.0,1.31979606147597
47066.0,20.0,53.0,2861.0,12.0,0.23161541295771015,79,12.0,1.389692477746261
47049.0,26.0,57.0,2868.0,11.0,0.24342030591166566,80,11.0,1.460521835469994
47039.0,25.0,61.0,2875.0,11.0,0.25527970750515905,81,11.0,1.5316782450309543
47024.0,28.0,63.0,2885.0,12.0,0.2670807460057734,82,12.0,1.6024844760346406
47008.0,30.0,64.0,2898.0,14.0,0.2786998561299178,83,14.0,1.672199136779507
46997.0,34.0,56.0,2913.0,7.0,0.2900044838334935,84,7.0,1.740026903000961
46990.0,23.0,67.0,2920.0,18.0,0.300855297708838,85,18.0,1.805131786253028
46970.0,34.0,68.0,2928.0,9.0,0.31110887878284715,86,9.0,1.866653272697083
