S,E,I,R,NI,B,time,obs,Rt
49990.0,0.0,10.0,0.0,0.0,0.7611189119685327,0,0.0,4.566713471811196
49986.0,4.0,10.0,0.0,0.0,0.7534393519760346,1,0.0,4.520636111856208
49982.0,6.0,11.0,1.0,2.0,0.7426571250684216,2,2.0,4.4559427504105305
49974.0,13.0,11.0,2.0,1.0,0.7289279430514432,3,1.0,4.37356765830866
49966.0,14.0,15.0,5.0,7.0,0.7124540575685642,4,7.0,4.274724345411386
49957.0,14.0,24.0,5.0,9.0,0.6934781501769308,5,9.0,4.160868901061585
49946.0,20.0,25.0,9.0,5.0,0.6722761110544232,6,5.0,4.033656666326539
49930.0,26.0,30.0,14.0,10.0,0.6491490456824792,7,10.0,3.8948942740948755
49913.0,31.0,34.0,22.0,12.0,0.6244148723313859,8,12.0,3.746489233988316
49891.0,39.0,42.0,28.0,14.0,0.5983998736248314,9,14.0,3.5903992417489885
49872.0,39.0,50.0,39.0,19.0,0.5714305442398457,10,19.0,3.4285832654390744
49843.0,50.0,60.0,47.0,18.0,0.543826036924331,11,18.0,3.262956221545986
49816.0,59.0,72.0,53.0,18.0,0.5158914547574406,12,18.0,3.0953487285446437
49788.0,67.0,83.0,62.0,20.0,0.4879121739631268,13,20.0,2.927473043778761
49748.0,78.0,106.0,68.0,29.0,0.4601493138676736,14,29.0,2.7608958832060417
49705.0,87.0,123.0,85.0,34.0,0.43283640375748206,15,34.0,2.5970184225448927
49664.0,93.0,138.0,105.0,35.0,0.4061772347620845,16,35.0,2.437063408572507
49602.0,117.0,156.0,125.0,38.0,0.3803448318183711,17,38.0,2.2820689909102265
49533.0,138.0,173.0,156.0,48.0,0.35548143851105246,18,48.0,2.132888631066315
49493.0,123.0,204.0,180.0,55.0,0.33169937724027115,19,55.0,1.990196263441627
49440.0,124.0,222.0,214.0,52.0,0.30908262880036946,20,52.0,1.854495772802217
49367.0,153.0,231.0,249.0,44.0,0.28768896824794954,21,44.0,1.7261338094876972
49306.0,155.0,259.0,280.0,59.0,0.26755249642223494,22,59.0,1.6053149785334098
49260.0,138.0,283.0,319.0,63.0,0.248686416772392,23,63.0,1.492118500634352
49199.0,136.0,308.0,357.0,63.0,0.2310859231776711,24,63.0,1.3865155390660266
49138.0,149.0,316.0,397.0,48.0,0.21473108416593187,25,48.0,1.2883865049955914
49075.0,158.0,324.0,443.0,54.0,0.19958963046490436,26,54.0,1.1975377827894262
49000.0,176.0,329.0,495.0,57.0,0.18561957455682565,27,57.0,1.113717447340954
48949.0,164.0,343.0,544.0,63.0,0.17277161158535057,28,63.0,1.0366296695121036
48902.0,147.0,343.0,608.0,64.0,0.16099126967065408,29,64.0,0.9659476180239245
48844.0,153.0,351.0,652.0,52.0,0.15022079384664191,30,52.0,0.9013247630798515
48803.0,157.0,328.0,712.0,37.0,0.140400761160802,31,37.0,0.842404566964812
48769.0,138.0,333.0,760.0,53.0,0.13147143493198382,32,53.0,0.7888286095919029
48728.0,131.0,323.0,818.0,48.0,0.12337387388699608,33,48.0,0.7402432433219766
48691.0,108.0,330.0,871.0,60.0,0.11605081716199862,34,60.0,0.6963049029719918
48659.0,95.0,336.0,910.0,45.0,0.10944736930239453,35,45.0,0.6566842158143672
48627.0,84.0,332.0,957.0,43.0,0.10351151080024035,36,43.0,0.6210690648014421
48592.0,82.0,314.0,1012.0,37.0,0.09819445974468266,37,37.0,0.589166758468096
48559.0,88.0,284.0,1069.0,27.0,0.09345090917727125,38,27.0,0.5607054550636276
48538.0,74.0,261.0,1127.0,35.0,0.08923916304894852,39,35.0,0.5354349782936911
48512.0,79.0,242.0,1167.0,21.0,0.08552119153006976,40,21.0,0.5131271491804186
48491.0,67.0,236.0,1206.0,33.0,0.08226262403995985,41,33.0,0.4935757442397591
48471.0,57.0,223.0,1249.0,30.0,0.07943269590097561,42,30.0,0.4765961754058537
48451.0,51.0,215.0,1283.0,26.0,0.07700416210265902,43,26.0,0.46202497261595415
48441.0,41.0,204.0,1314.0,20.0,0.07495318936510852,44,20.0,0.4497191361906511
48436.0,26.0,184.0,1354.0,20.0,0.0732592355663169,45,20.0,0.43955541339790144
48427.0,29.0,161.0,1383.0,6.0,0.07190492366979803,46,6.0,0.4314295420187882
48418.0,26.0,146.0,1410.0,12.0,0.07087591556085203,47,12.0,0.4252554933651122
48408.0,28.0,125.0,1439.0,8.0,0.07016078966263327,48,8.0,0.42096473797579964
48399.0,25.0,115.0,1461.0,12.0,0.06975092483736599,49,12.0,0.41850554902419596
48386.0,32.0,103.0,1479.0,6.0,0.06964039185810168,50,6.0,0.4178423511486101
48381.0,22.0,105.0,1492.0,15.0,0.06982585263372663,51,15.0,0.41895511580235983
48374.0,21.0,96.0,1509.0,8.0,0.07030646635524528,52,8.0,0.4218387981314717
48368.0,17.0,94.0,1521.0,10.0,0.07108380077677084,53,10.0,0.42650280466062507
48361.0,16.0,92.0,1531.0,8.0,0.07216174592536455,54,8.0,0.4329704755521873
48360.0,8.0,87.0,1545.0,9.0,0.07354642662983693,55,9.0,0.4412785597790216
48350.0,15.0,78.0,1557.0,3.0,0.07524610935620817,56,3.0,0.451476656137249
48345.0,13.0,72.0,1570.0,7.0,0.07727109793114222,57,7.0,0.4636265875868533
48340.0,14.0,70.0,1576.0,4.0,0.07963361182865722,58,4.0,0.4778016709719433
48332.0,16.0,65.0,1587.0,6.0,0.08234763980595924,59,6.0,0.49408583883575546
48325.0,18.0,61.0,1596.0,5.0,0.08542876083138928,60,5.0,0.5125725649883357
48320.0,13.0,58.0,1609.0,10.0,0.08889392349701508,61,10.0,0.5333635409820905
48315.0,13.0,55.0,1617.0,5.0,0.09276117451351754,62,5.0,0.5565670470811053
48310.0,15.0,51.0,1624.0,3.0,0.09704932652722245,63,3.0,0.5822959591633348
48306.0,14.0,49.0,1631.0,5.0,0.10177755547818787,64,5.0,0.6106653328691273
48301.0,16.0,46.0,1637.0,3.0,0.10696491815061353,65,3.0,0.6417895089036812
48297.0,14.0,48.0,1641.0,6.0,0.11262978158187102,66,6.0,0.6757786894912262
