S,E,I,R,NI,B,time,obs,Rt
48307.0,51.0,286.0,1356.0,20.0,0.07943269590097561,42,20.0,0.4765961754058537
48283.0,58.0,262.0,1397.0,17.0,0.07700416210265902,43,17.0,0.46202497261595415
48267.0,51.0,248.0,1434.0,23.0,0.07495318936510852,44,23.0,0.4497191361906511
48250.0,47.0,224.0,1479.0,21.0,0.0732592355663169,45,21.0,0.43955541339790144
48230.0,45.0,222.0,1503.0,22.0,0.07190492366979803,46,22.0,0.4314295420187882
48216.0,48.0,191.0,1545.0,11.0,0.07087591556085203,47,11.0,0.4252554933651122
48202.0,48.0,178.0,1572.0,14.0,0.07016078966263327,48,14.0,0.42096473797579964
48187.0,43.0,177.0,1593.0,20.0,0.06975092483736599,49,20.0,0.41850554902419596
48181.0,35.0,165.0,1619.0,14.0,0.06964039185810168,50,14.0,0.4178423511486101
48170.0,30.0,165.0,1635.0,16.0,0.06982585263372663,51,16.0,0.41895511580235983
48154.0,36.0,147.0,1663.0,10.0,0.07030646635524528,52,10.0,0.4218387981314717
48143.0,34.0,140.0,1683.0,13.0,0.07108380077677084,53,13.0,0.42650280466062507
48132.0,27.0,138.0,1703.0,18.0,0.07216174592536455,54,18.0,0.4329704755521873
48115.0,28.0,133.0,1724.0,16.0,0.07354642662983693,55,16.0,0.4412785597790216
48104.0,27.0,131.0,1738.0,12.0,0.07524610935620817,56,12.0,0.451476656137249
48093.0,27.0,117.0,1763.0,11.0,0.07727109793114222,57,11.0,0.4636265875868533
48088.0,21.0,103.0,1788.0,11.0,0.07963361182865722,58,11.0,0.4778016709719433
48074.0,29.0,88.0,1809.0,6.0,0.08234763980595924,59,6.0,0.49408583883575546
48068.0,19.0,88.0,1825.0,16.0,0.08542876083138928,60,16.0,0.5125725649883357
48061.0,19.0,81.0,1839.0,7.0,0.08889392349701508,61,7.0,0.5333635409820905
48056.0,19.0,76.0,1849.0,5.0,0.09276117451351754,62,5.0,0.5565670470811053
48052.0,16.0,74.0,1858.0,7.0,0.09704932652722245,63,7.0,0.5822959591633348
48039.0,24.0,70.0,1867.0,5.0,0.10177755547818787,64,5.0,0.6106653328691273
48037.0,19.0,66.0,1878.0,7.0,0.10696491815061353,65,7.0,0.6417895089036812
48029.0,20.0,61.0,1890.0,7.0,0.11262978158187102,66,7.0,0.6757786894912262
48021.0,23.0,60.0,1896.0,5.0,0.11878915773016957,67,5.0,0.7127349463810174
48013.0,18.0,66.0,1903.0,13.0,0.12545793938637204,68,13.0,0.7527476363182323
48008.0,16.0,61.0,1915.0,7.0,0.1326480368700539,69,7.0,0.7958882212203233
48000.0,13.0,60.0,1927.0,11.0,0.14036741965857075,70,11.0,0.8422045179514245
47991.0,19.0,53.0,1937.0,3.0,0.14861907279389042,71,3.0,0.8917144367633425
47983.0,15.0,54.0,1948.0,12.0,0.15739988465511026,72,12.0,0.9443993079306616
47978.0,13.0,55.0,1954.0,7.0,0.16669949033930784,73,7.0,1.0001969420358472
47965.0,23.0,45.0,1967.0,3.0,0.17649910320859338,74,3.0,1.0589946192515605
47953.0,28.0,47.0,1972.0,7.0,0.1867703757554445,75,7.0,1.1206222545326672
47943.0,27.0,53.0,1977.0,11.0,0.19747433929345398,76,11.0,1.184846035760724
47933.0,24.0,61.0,1982.0,13.0,0.2085604794481158,77,13.0,1.2513628766886948
47928.0,18.0,63.0,1991.0,11.0,0.219966010245995,78,11.0,1.31979606147597
47920.0,23.0,58.0,1999.0,3.0,0.23161541295771015,79,3.0,1.389692477746261
47914.0,17.0,60.0,2009.0,12.0,0.24342030591166566,80,12.0,1.460521835469994
47898.0,27.0,61.0,2014.0,6.0,0.25527970750515905,81,6.0,1.5316782450309543
47880.0,37.0,58.0,2025.0,8.0,0.2670807460057734,82,8.0,1.6024844760346406
47870.0,31.0,63.0,2036.0,16.0,0.2786998561299178,83,16.0,1.672199136779507
47851.0,38.0,63.0,2048.0,12.0,0.2900044838334935,84,12.0,1.740026903000961
47833.0,41.0,66.0,2060.0,15.0,0.300855297708838,85,15.0,1.805131786253028
47813.0,49.0,70.0,2068.0,12.0,0.31110887878284715,86,12.0,1.866653272697083
47796.0,42.0,84.0,2078.0,24.0,0.3206208317567747,87,24.0,1.9237249905406482
47774.0,48.0,87.0,2091.0,16.0,0.329249231640147,88,16.0,1.9754953898408822
47750.0,49.0,103.0,2098.0,23.0,0.33685829243797966,89,23.0,2.0211497546278783
47711.0,68.0,106.0,2115.0,20.0,0.34332212132264683,90,20.0,2.0599327279358812
47676.0,78.0,111.0,2135.0,25.0,0.34852840476613967,91,25.0,2.091170428596838
47630.0,102.0,121.0,2147.0,22.0,0.3523818643403301,92,22.0,2.1142911860419806
47578.0,109.0,156.0,2157.0,45.0,0.3548073207125517,93,45.0,2.1288439242753103
47519.0,123.0,177.0,2181.0,45.0,0.3557522154660282,94,45.0,2.134513292796169
47436.0,147.0,212.0,2205.0,59.0,0.35518846161836204,95,59.0,2.1311307697101722
47364.0,161.0,235.0,2240.0,58.0,0.35311352407193225,96,58.0,2.118681144431594
47277.0,192.0,252.0,2279.0,56.0,0.3495506688470381,97,56.0,2.097304013082229
47211.0,186.0,290.0,2313.0,72.0,0.3445483622681053,98,72.0,2.067290173608632
47124.0,215.0,307.0,2354.0,58.0,0.3381788452735772,99,58.0,2.0290730716414633
47028.0,219.0,353.0,2400.0,92.0,0.3305359504951889,100,92.0,1.9832157029711335
