S,E,I,R,NI,B,time,obs,Rt
49990.0,0.0,10.0,0.0,0.0,0.7611189119685327,0,0.0,4.566713471811196
49986.0,4.0,8.0,2.0,0.0,0.7534393519760346,1,0.0,4.520636111856208
49980.0,9.0,8.0,3.0,1.0,0.7426571250684216,2,1.0,4.4559427504105305
49973.0,13.0,10.0,4.0,3.0,0.7289279430514432,3,3.0,4.37356765830866
49964.0,16.0,16.0,4.0,6.0,0.7124540575685642,4,6.0,4.274724345411386
49954.0,16.0,24.0,6.0,10.0,0.6934781501769308,5,10.0,4.160868901061585
49942.0,25.0,22.0,11.0,3.0,0.6722761110544232,6,3.0,4.033656666326539
49927.0,27.0,31.0,15.0,13.0,0.6491490456824792,7,13.0,3.8948942740948755
49911.0,32.0,38.0,19.0,11.0,0.6244148723313859,8,11.0,3.746489233988316
49893.0,37.0,45.0,25.0,13.0,0.5983998736248314,9,13.0,3.5903992417489885
49859.0,51.0,53.0,37.0,20.0,0.5714305442398457,10,20.0,3.4285832654390744
49834.0,60.0,63.0,43.0,16.0,0.543826036924331,11,16.0,3.262956221545986
49797.0,70.0,82.0,51.0,27.0,0.5158914547574406,12,27.0,3.0953487285446437
49752.0,87.0,102.0,59.0,28.0,0.4879121739631268,13,28.0,2.927473043778761
49704.0,100.0,122.0,74.0,35.0,0.4601493138676736,14,35.0,2.7608958832060417
49659.0,104.0,143.0,94.0,41.0,0.43283640375748206,15,41.0,2.5970184225448927
49598.0,116.0,168.0,118.0,49.0,0.4061772347620845,16,49.0,2.437063408572507
49521.0,151.0,182.0,146.0,42.0,0.3803448318183711,17,42.0,2.2820689909102265
49444.0,170.0,207.0,179.0,58.0,0.35548143851105246,18,58.0,2.132888631066315
49385.0,170.0,241.0,204.0,59.0,0.33169937724027115,19,59.0,1.990196263441627
49317.0,179.0,268.0,236.0,59.0,0.30908262880036946,20,59.0,1.854495772802217
49237.0,184.0,302.0,277.0,75.0,0.28768896824794954,21,75.0,1.7261338094876972
49168.0,180.0,328.0,324.0,73.0,0.26755249642223494,22,73.0,1.6053149785334098
49082.0,200.0,353.0,365.0,66.0,0.248686416772392,23,66.0,1.492118500634352
49015.0,191.0,377.0,417.0,76.0,0.2310859231776711,24,76.0,1.3865155390660266
48929.0,215.0,386.0,470.0,62.0,0.21473108416593187,25,62.0,1.2883865049955914
48864.0,197.0,410.0,529.0,83.0,0.19958963046490436,26,83.0,1.1975377827894262
48798.0,180.0,429.0,593.0,83.0,0.18561957455682565,27,83.0,1.113717447340954
48730.0,173.0,447.0,650.0,75.0,0.17277161158535057,28,75.0,1.0366296695121036
48654.0,172.0,453.0,721.0,77.0,0.16099126967065408,29,77.0,0.9659476180239245
48589.0,162.0,448.0,801.0,75.0,0.15022079384664191,30,75.0,0.9013247630798515
48530.0,151.0,451.0,868.0,70.0,0.140400761160802,31,70.0,0.842404566964812
48476.0,149.0,431.0,944.0,56.0,0.13147143493198382,32,56.0,0.7888286095919029
48427.0,147.0,425.0,1001.0,51.0,0.12337387388699608,33,51.0,0.7402432433219766
48388.0,127.0,429.0,1056.0,59.0,0.11605081716199862,34,59.0,0.6963049029719918
48345.0,127.0,407.0,1121.0,43.0,0.10944736930239453,35,43.0,0.6566842158143672
48297.0,120.0,410.0,1173.0,55.0,0.10351151080024035,36,55.0,0.6210690648014421
48265.0,102.0,394.0,1239.0,50.0,0.09819445974468266,37,50.0,0.589166758468096
48220.0,108.0,369.0,1303.0,39.0,0.09345090917727125,38,39.0,0.5607054550636276
48184.0,99.0,356.0,1361.0,45.0,0.08923916304894852,39,45.0,0.5354349782936911
48157.0,86.0,351.0,1406.0,40.0,0.08552119153006976,40,40.0,0.5131271491804186
48131.0,79.0,323.0,1467.0,33.0,0.08226262403995985,41,33.0,0.4935757442397591
48113.0,61.0,304.0,1522.0,36.0,0.07943269590097561,42,36.0,0.4765961754058537
48080.0,63.0,296.0,1561.0,31.0,0.07700416210265902,43,31.0,0.46202497261595415
48060.0,60.0,275.0,1605.0,23.0,0.07495318936510852,44,23.0,0.4497191361906511
48036.0,52.0,272.0,1640.0,32.0,0.0732592355663169,45,32.0,0.43955541339790144
48017.0,49.0,251.0,1683.0,22.0,0.07190492366979803,46,22.0,0.4314295420187882
47998.0,50.0,232.0,1720.0,18.0,0.07087591556085203,47,18.0,0.4252554933651122
47980.0,51.0,216.0,1753.0,17.0,0.07016078966263327,48,17.0,0.42096473797579964
47971.0,44.0,204.0,1781.0,16.0,0.06975092483736599,49,16.0,0.41850554902419596
47960.0,33.0,195.0,1812.0,22.0,0.06964039185810168,50,22.0,0.4178423511486101
47949.0,31.0,183.0,1837.0,13.0,0.06982585263372663,51,13.0,0.41895511580235983
47937.0,28.0,161.0,1874.0,15.0,0.07030646635524528,52,15.0,0.4218387981314717
47927.0,27.0,144.0,1902.0,11.0,0.07108380077677084,53,11.0,0.42650280466062507
